order_id,order_date_raw,category_raw,product_id,channel,quantity,unit_price,amount_raw
S01580,06.07.2024,ноутбуки,P051,wholesale,1,18344.84,18344.84
S01581,30.12.2025, побутова техніка ,P019,online,2,11408.29,"22816,58"
S01582,10.10.2025,Аксесуари,P048,retail,1,547.61,547.61
S01583,16.11.2024,Аксесуари ,P008,online,5,1218.18,6090.90
S01584,2024-12-19,Ноутбуки,P021,online,1,23395.20,23395.20
S01585,2024-08-21,Одяг,P035,online,2,2324.66,4 649.32
S01586,30.07.2025,Ноутбуки,P056,online,5,15131.87,75659.35
S01587,08.11.2025,Смартфони,P052,wholesale,3,14540.24,43620.72 грн
S01588,26.12.2024, аксесуари ,P003,retail,2,1903.98,3807.96
S01589,2025-02-02,Одяг,P040,wholesale,1,2269.55,2269.55
S01590,25.01.2025,аксесуари,P038,online,5,1112.28,5 561.40
S01591,2024-11-24,Смартфони ,P022,wholesale,5,7421.37,-37106.85
S01592,2025-09-08,Ноутбуки,P016,retail,3,20390.88,"61172,64"
S01593,23.07.2024,Побутова техніка,P014,online,2,11810.35,23 620.70
S01594,10.01.2025,Одяг,P035,online,1,2050.02,2050.02
S01595,02.01.2024, одяг ,P020,retail,5,1645.34,"8226,70"
S01596,2025-09-10,Побутова техніка ,P061,retail,2,11323.76,22647.52 грн
S01597,2024-06-17, смартфони ,P037,online,2,8174.98,16349.96
S01598,2024-07-26,Аксесуари ,P003,online,4,1534.91,6139.64
S01599,13.05.2024,Смартфони,P027,online,5,19495.58,97477.90
S01600,13.04.2024,Аксесуари,P043,online,1,495.33,495.33
S01601,2024-02-26,Ноутбуки,P064,wholesale,2,21527.44,43 054.88
S01602,04.02.2024,АКСЕСУАРИ,P018,retail,1,104.87,104.87
S01603,2024-04-17,Аксесуари,P053,retail,5,1205.40,6027.00
S01604,2025-04-21,Смартфони,P042,online,1,4631.24,4631.24
S01605,24.03.2024,аксесуари,P033,online,2,221.73,443.46
S01606,2024-11-10,Ноутбуки ,P036,retail,3,18837.62,56512.86 грн
S01607,2025-09-25,ОДЯГ,P040,online,5,1036.83,5 184.15
S01608,2024-08-09,Аксесуари ,P048,online,4,154.10,"616,40"
S01609,23.08.2024,АКСЕСУАРИ,P038,online,5,384.95,1924.75
S01610,2025-02-24,Одяг,P050,online,4,2210.41,8841.64
S01611,09.01.2025,Аксесуари,P023,wholesale,5,999.95,"4999,75"
S01612,28.01.2025,Аксесуари,P018,retail,4,1168.01,4672.04
S01613,03.08.2025,ноутбуки,P041,retail,3,34129.65,102388.95
S01614,2025-07-28,Побутова техніка,P014,online,1,4996.53,4996.53
S01615,2024-01-07,Смартфони,P037,online,2,6618.07,13236.14
S01616,09.12.2024,Ноутбуки,P031,online,5,34654.28,173271.40
S01617,24.06.2025,Ноутбуки,P072,online,3,9819.26,"29457,78"
S01618,2024-03-25, аксесуари ,P033,retail,3,941.74,2 825.22
S01619,22.07.2025,НОУТБУКИ,P006,online,1,16608.29,16608.29
S01620,27.04.2024,побутова техніка,P049,retail,5,13674.80,68374.00
S01621,2024-03-08,Смартфони,P007,retail,3,18018.85,"(54056,55)"
S01622,2025-05-22,Побутова техніка,P034,online,5,2289.56,11447.80
S01623,25.10.2024,аксесуари,P028,online,2,1270.23,"2540,46"
S01624,2025-12-16, смартфони ,P037,online,3,12823.27,38469.81
S01625,27.10.2025,Аксесуари,P023,online,2,1618.42,3 236.84
S01626,04.05.2024, ноутбуки ,P026,retail,5,18219.82,91099.10
S01627,2025-02-09,аксесуари,P018,retail,2,724.83,1449.66
S01628,03.09.2025,Одяг,P010,online,5,738.37,3691.85
S01629,29.03.2024,Одяг,P015,online,1,1909.94,1909.94
S01630,26.02.2025,смартфони,P042,retail,4,24504.31,98 017.24
S01631,18.07.2025,ноутбуки,P016,wholesale,3,33140.84,99422.52
S01632,2024-02-03,Смартфони,P012,retail,2,24550.85,49 101.70
S01633,2025-12-24,СМАРТФОНИ,P052,online,5,4197.40,20987.00
S01634,2025-01-09,Аксесуари,P033,wholesale,1,1461.07,"1461,07"
S01635,02.04.2024,побутова техніка,P054,retail,4,11047.72,44190.88
S01636,01.10.2025,СМАРТФОНИ,P032,retail,1,10560.27,10560.27
S01637,2025-01-05,ОДЯГ,P055,online,1,2410.34,2410.34
S01638,2024-05-26,Смартфони,P052,retail,4,10465.07,41860.28
S01639,2025-10-26,Ноутбуки,P026,retail,3,33959.72,"101879,16"
S01640,02.10.2025,Ноутбуки,P036,retail,2,11264.95,22 529.90
S01641,17.01.2025,СМАРТФОНИ,P042,retail,3,20033.11,60099.33
S01642,2025-10-24,аксесуари,P028,retail,4,805.78,3223.12
S01643,2025-03-15,Смартфони ,P052,retail,1,23943.77,23943.77 грн
S01644,2025-01-14, ноутбуки ,P001,online,4,32211.73,-128846.92
S01645,2024-05-14,Ноутбуки,P021,retail,4,8517.83,34071.32
S01646,2025-05-28,смартфони,P057,retail,5,16256.46,81282.30
S01647,2025-01-30,ОДЯГ,P030,retail,5,1679.17,8 395.85
S01648,2025-12-12,побутова техніка,P019,wholesale,1,18543.73,18543.73
S01649,08.03.2024,побутова техніка,P044,retail,2,4130.92,8 261.84
S01650,13.09.2025, побутова техніка ,P039,online,5,8371.43,41857.15
S01651,2024-08-25,смартфони,P002,online,1,4400.52,4400.52
S01652,15.02.2024,Ноутбуки,P041,retail,3,28806.73,"86420,19"
S01653,30.07.2024,Побутова техніка,P009,online,4,5682.33,22729.32 грн
S01654,25.01.2025,одяг,P015,retail,4,2441.91,"9767,64"
S01655,2024-07-27,ПОБУТОВА ТЕХНІКА,P029,online,2,14809.34,29618.68
S01656,30.12.2024,Побутова техніка,P054,retail,3,10483.03,"31449,09"
S01657,2024-02-14,смартфони,P032,retail,5,10466.82,52 334.10
S01658,2025-09-26,Побутова техніка,P029,retail,4,8459.15,"33836,60"
S01659,2025-08-25,Аксесуари,P033,online,4,1251.68,5006.72
S01660,16.01.2025,смартфони,P017,wholesale,4,5090.18,20360.72
S01661,11.06.2024,Побутова техніка,P004,online,4,5709.17,22836.68
S01662,23.08.2025,Ноутбуки,P041,online,5,12693.45,"63467,25"
S01663,2025-12-04,Одяг ,P025,retail,1,2261.95,2261.95
S01664,2024-04-11,побутова техніка,P049,wholesale,3,15550.98,46652.94
S01665,2025-07-19,Ноутбуки,P041,retail,4,19628.31,"78513,24"
S01666,2024-09-04, одяг ,P010,online,1,1325.59,-1325.59
S01667,01.07.2024,Побутова техніка,P029,retail,4,19851.47,"79405,88"
S01668,2024-04-19,Аксесуари,P018,retail,2,765.90,1531.80
S01669,2024-11-12,Смартфони ,P022,online,2,5282.87,10565.74
S01670,05.07.2025,ПОБУТОВА ТЕХНІКА,P024,online,2,3600.85,7201.70 грн
S01671,05.10.2024,одяг,P010,wholesale,2,2541.04,5082.08
S01672,25.09.2025, одяг ,P030,online,2,2207.04,4414.08
S01673,17.12.2024,АКСЕСУАРИ,P028,online,3,629.41,1888.23
S01674,2024-07-26,Ноутбуки,P011,retail,2,10354.30,20708.60
S01675,15.10.2024,СМАРТФОНИ,P007,online,2,11765.01,23530.02
S01676,2024-02-12,Аксесуари,P043,online,2,1291.67,2583.34
S01677,2024-11-15,одяг,P050,retail,2,1974.12,3 948.24
S01678,2024-01-08,НОУТБУКИ,P056,wholesale,3,30136.99,90410.97
S01679,2024-09-21,Одяг,P015,online,4,1150.93,4603.72
S01680,02.01.2024,ОДЯГ,P055,online,1,2223.26,"2223,26"
S01681,2024-09-23, побутова техніка ,P034,online,5,6160.19,30800.95
S01682,2024-11-05,Побутова техніка,P019,retail,2,19585.97,"(39171,94)"
S01683,2024-06-14,Аксесуари,P008,online,5,1660.26,"8301,30"
S01684,13.10.2025,Смартфони,P017,online,5,10519.03,52595.15
S01685,2025-03-14,побутова техніка,P004,retail,2,14024.21,28048.42 грн
S01686,04.06.2025,ПОБУТОВА ТЕХНІКА,P034,online,4,9547.83,38 191.32
S01687,2024-12-18, ноутбуки ,P011,retail,5,34307.86,171 539.30
S01688,2024-04-14,Побутова техніка,P054,retail,1,17144.25,17 144.25
S01689,2024-06-25,Побутова техніка,P004,online,5,7529.16,37645.80
S01690,2025-12-21,аксесуари,P028,wholesale,1,1645.62,1645.62 грн
S01691,2024-09-10,смартфони,P042,retail,4,15147.11,60 588.44
S01692,2024-10-06,одяг,P045,online,1,2018.49,2018.49 грн
S01693,30.05.2024,ноутбуки,P051,online,5,27073.06,135365.30
S01694,07.12.2024,аксесуари,P033,wholesale,2,585.34,1170.68
S01695,09.11.2024,Побутова техніка,P044,retail,3,1564.35,4693.05 грн
S01696,2024-03-10,Одяг,P035,wholesale,4,2372.37,9489.48
S01697,2025-01-03,Побутова техніка,P029,wholesale,1,14175.94,(14175.94)
S01698,10.09.2025,смартфони,P027,retail,5,20579.72,"102898,60"
S01699,12.06.2025,Аксесуари,P048,retail,5,1759.45,"8797,25"
S01700,2024-10-20,АКСЕСУАРИ,P043,online,2,1123.98,"2247,96"
S01701,2024-12-08,НОУТБУКИ,P016,retail,1,14816.67,14816.67
S01702,2025-03-25,Смартфони,P022,wholesale,1,4723.10,"4723,10"
S01703,19.06.2025,Аксесуари ,P043,online,3,190.71,572.13
S01704,06.02.2024,побутова техніка,P009,retail,4,8587.27,"34349,08"
S01705,2025-08-15,Смартфони,P052,wholesale,1,7715.37,7715.37
S01706,2024-08-21,Смартфони,P032,online,3,4895.73,14 687.19
S01707,24.04.2025,ноутбуки,P041,online,3,13166.08,39498.24
S01708,2025-07-09,Побутова техніка ,P063,retail,3,19333.64,58000.92
S01709,2025-11-24,Аксесуари,P013,wholesale,2,1525.01,3 050.02
S01710,17.03.2024,побутова техніка,P039,online,5,12709.90,63549.50
S01711,2024-01-14,Смартфони,P017,online,1,20965.49,(20965.49)
S01712,2025-10-10,одяг,P067,wholesale,1,2535.63,2535.63
S01713,2025-11-30,Одяг,P020,wholesale,3,2906.46,8719.38
S01714,2025-05-01,Одяг,P035,retail,4,919.15,3676.60
S01715,16.08.2024,Ноутбуки ,P001,online,2,8611.57,"17223,14"
S01716,2025-05-06,Аксесуари ,P023,online,5,741.71,3708.55
S01717,2024-10-01,Смартфони,P022,retail,4,23790.19,95160.76
S01718,26.06.2025,Одяг ,P020,retail,2,2357.71,4 715.42
S01719,12.08.2024, одяг ,P060,retail,2,972.41,1944.82 грн
S01720,14.10.2025,одяг,P035,retail,2,2608.66,5217.32
S01721,21.10.2025,аксесуари,P033,online,3,1315.02,"3945,06"
S01722,19.06.2025,Одяг ,P025,retail,1,2981.55,"2981,55"
S01723,29.10.2025, аксесуари ,P053,online,5,984.02,4920.10
S01724,2024-12-19,Одяг ,P062,retail,2,1718.33,3436.66
S01725,16.06.2024,Ноутбуки ,P046,online,2,31681.76,63363.52
S01726,2025-02-25,одяг,P040,retail,3,2987.04,8 961.12
S01727,2025-02-17,смартфони,P007,online,3,17693.57,53080.71
S01728,2025-11-16,Побутова техніка,P039,online,4,6218.22,24872.88
S01729,25.10.2024,Смартфони ,P042,online,1,10321.50,-10321.50
S01730,10.05.2024, смартфони ,P007,wholesale,1,12926.81,12926.81
S01731,2024-04-16, ноутбуки ,P056,wholesale,5,19180.29,95901.45
S01732,2024-12-21,АКСЕСУАРИ,P013,wholesale,2,1274.31,2548.62 грн
S01733,2024-04-22,Аксесуари,P003,online,1,1158.48,"1158,48"
S01734,10.02.2025,аксесуари,P043,wholesale,3,173.05,519.15
S01735,24.03.2025,Ноутбуки,P056,retail,5,31878.97,"159394,85"
S01736,2025-12-10,Побутова техніка,P059,retail,5,9570.50,47852.50 грн
S01737,02.08.2024,Ноутбуки,P031,online,2,29475.03,58950.06
S01738,2024-01-17,аксесуари,P023,online,1,1455.07,1455.07
S01739,20.03.2024,Аксесуари,P053,retail,4,208.65,"834,60"
S01740,28.09.2024,Смартфони ,P047,online,1,10054.01,10054.01
S01741,11.07.2024, смартфони ,P057,online,5,3324.15,"16620,75"
S01742,2025-03-09,Побутова техніка,P019,retail,2,3736.75,7473.50
S01743,17.06.2024,НОУТБУКИ,P031,online,1,22155.82,(22155.82)
S01744,18.11.2025,побутова техніка,P039,online,5,8881.55,"44407,75"
S01745,24.07.2024, одяг ,P045,retail,5,2005.96,10029.80
S01746,2024-03-12,Аксесуари,P003,online,4,1220.03,4880.12
S01747,2024-11-30,НОУТБУКИ,P046,retail,4,17572.16,"70288,64"
S01748,2024-07-24,смартфони,P007,online,5,7649.67,"38248,35"
S01749,2024-06-05,Побутова техніка ,P054,online,5,5573.12,27865.60 грн
S01750,02.09.2025,аксесуари,P023,online,3,810.58,2431.74
S01751,2025-10-11,аксесуари,P033,retail,5,1514.47,"7572,35"
S01752,19.08.2024,ноутбуки,P041,retail,4,14741.17,58 964.68
S01753,18.01.2025,НОУТБУКИ,P016,retail,1,13292.85,13292.85
S01754,09.06.2025,смартфони,P017,online,4,21935.92,87743.68 грн
S01755,28.02.2024,Ноутбуки ,P056,retail,3,10446.41,31 339.23
S01756,2025-09-06,Побутова техніка,P024,retail,1,15590.81,"15590,81"
S01757,2024-08-10,ноутбуки,P021,retail,2,15561.77,31123.54
S01758,22.01.2024,Ноутбуки,P046,retail,4,18189.52,72758.08 грн
S01759,2025-04-04,Одяг ,P030,online,3,2144.94,6434.82
S01760,2025-03-12,Смартфони,P057,retail,2,10286.03,20572.06
S01761,05.12.2024,ноутбуки,P026,retail,5,30658.64,153293.20
S01762,2025-06-29, ноутбуки ,P001,online,4,9613.81,38455.24
S01763,19.05.2024,ОДЯГ,P025,retail,3,1048.07,3144.21
S01764,2025-04-04,Одяг ,P035,online,1,1665.16,1665.16
S01765,22.04.2025,СМАРТФОНИ,P032,retail,3,4728.50,14185.50 грн
S01766,29.05.2024,НОУТБУКИ,P011,retail,3,19578.84,58736.52
S01767,03.04.2024,Аксесуари,P018,online,4,1694.55,"6778,20"
S01768,29.10.2024,побутова техніка,P039,retail,4,8998.23,"35992,92"
S01769,24.09.2024,АКСЕСУАРИ,P003,online,3,1041.72,3125.16
S01770,2024-07-16,Смартфони ,P027,retail,4,5527.60,(22110.40)
S01771,2024-07-25,Аксесуари,P003,wholesale,4,770.17,3080.68
S01772,2025-07-29,ноутбуки,P031,retail,3,9238.97,27716.91
S01773,04.07.2024,Одяг ,P030,retail,4,2423.68,9 694.72
S01774,2024-03-19,Смартфони,P012,retail,2,14692.06,29384.12
S01775,2025-01-31,Аксесуари,P013,wholesale,3,709.99,"2129,97"
S01776,18.12.2024,ОДЯГ,P020,online,2,1424.93,"2849,86"
S01777,2024-08-14,ноутбуки,P041,retail,3,22608.52,"67825,56"
S01778,21.02.2025,ноутбуки,P046,wholesale,5,20205.71,101028.55
S01779,23.01.2024,одяг,P035,retail,5,2400.57,12002.85
S01780,18.07.2025,побутова техніка,P014,online,1,13350.35,13350.35 грн
S01781,23.04.2024,одяг,P050,retail,1,1152.09,1152.09
S01782,2024-04-06,аксесуари,P038,online,5,279.26,1 396.30
S01783,2024-03-25,НОУТБУКИ,P001,online,5,14110.08,70550.40
S01784,2024-11-22,АКСЕСУАРИ,P003,online,5,1710.81,8554.05
S01785,18.11.2025,одяг,P060,retail,4,2576.36,10305.44
S01786,24.02.2025,Ноутбуки ,P031,retail,1,27832.09,27832.09
S01787,24.10.2024,Одяг ,P010,online,4,859.76,3439.04
S01788,2025-09-12,Ноутбуки,P031,online,1,27954.10,27 954.10
S01789,08.03.2024,Смартфони ,P047,retail,2,9495.13,18 990.26
S01790,2025-05-21, ноутбуки ,P006,online,2,26841.71,53683.42 грн
S01791,2025-01-06,ОДЯГ,P035,online,4,1660.65,"6642,60"
S01792,2024-05-12,Одяг,P055,online,3,796.58,2389.74 грн
S01793,23.04.2024,Одяг ,P005,retail,4,1621.17,6484.68
S01794,06.05.2024,смартфони,P042,retail,4,9779.42,39117.68
S01795,2024-10-27,Смартфони,P002,online,3,15614.73,46844.19
S01796,2024-02-04,Ноутбуки,P041,retail,1,30737.07,30 737.07
S01797,14.03.2024,Смартфони,P017,online,4,7377.46,29509.84
S01798,2025-08-17,Побутова техніка ,P059,wholesale,5,15896.88,79484.40
S01799,2024-03-31,ПОБУТОВА ТЕХНІКА,P029,online,2,14147.96,28295.92
S01800,2024-07-02,АКСЕСУАРИ,P033,online,2,1933.80,3867.60
S01801,2025-05-07,Смартфони,P042,wholesale,4,4405.96,"17623,84"
S01802,2024-03-23,Аксесуари ,P058,online,4,1199.86,4799.44
S01803,17.09.2025,побутова техніка,P071,retail,5,8105.37,40526.85
S01804,25.04.2024,Аксесуари ,P048,retail,5,1310.07,-6550.35
S01805,02.01.2024,Аксесуари,P048,retail,3,656.38,"1969,14"
S01806,16.10.2024,одяг,P045,retail,1,1355.82,1355.82
S01807,2024-11-12,Смартфони,P052,online,4,9291.65,37166.60
S01808,17.10.2024,Ноутбуки,P021,retail,1,22524.61,22524.61 грн
S01809,04.11.2025,Ноутбуки ,P001,retail,3,10233.67,(30701.01)
S01810,2024-03-03,Аксесуари,P028,online,4,1902.32,7609.28
S01811,2025-02-18,Аксесуари,P023,retail,3,805.23,2415.69
S01812,2024-09-18, аксесуари ,P043,retail,1,559.18,559.18
S01813,06.05.2024,ПОБУТОВА ТЕХНІКА,P029,wholesale,4,9267.32,"37069,28"
S01814,2025-11-01, аксесуари ,P013,online,2,1524.59,3 049.18
S01815,14.11.2025,побутова техніка,P019,retail,1,5242.87,5 242.87
S01816,24.06.2024,Побутова техніка,P034,wholesale,3,12860.70,38582.10
S01817,2025-01-15,Ноутбуки,P056,retail,1,9570.01,9570.01
S01818,13.01.2025,Аксесуари,P018,retail,5,1178.95,"5894,75"
S01819,24.11.2024,Аксесуари,P023,wholesale,1,576.21,576.21
S01820,2024-11-14,Побутова техніка ,P009,retail,2,5446.36,10 892.72
S01821,2025-03-23, ноутбуки ,P001,online,3,34693.46,104080.38
S01822,2024-08-14,Одяг,P020,online,4,2012.05,8048.20
S01823,02.08.2025,СМАРТФОНИ,P012,online,2,14124.66,28249.32 грн
S01824,2025-06-10,ПОБУТОВА ТЕХНІКА,P014,online,2,2368.26,4736.52
S01825,2024-07-08,аксесуари,P043,retail,2,1364.33,"2728,66"
S01826,2025-01-02,Одяг,P020,retail,2,2388.47,"(4776,94)"
S01827,2024-05-24, аксесуари ,P028,wholesale,3,639.51,1918.53
S01828,10.07.2024,одяг,P040,online,2,802.54,"1605,08"
S01829,20.07.2024,СМАРТФОНИ,P047,online,1,6949.35,"6949,35"
S01830,2024-01-19, побутова техніка ,P024,wholesale,3,19406.33,58218.99
S01831,2024-04-17, одяг ,P055,retail,1,1675.48,1675.48
S01832,2025-12-16,побутова техніка,P059,retail,5,2473.43,"12367,15"
S01833,07.06.2025,Побутова техніка,P039,online,2,9580.77,"19161,54"
S01834,17.05.2024, аксесуари ,P053,retail,5,563.94,2 819.70
S01835,29.01.2024,Аксесуари,P023,online,4,1625.05,6500.20
S01836,2024-12-29,Ноутбуки,P016,online,1,23523.82,23523.82
S01837,06.06.2025,Аксесуари ,P018,wholesale,5,207.76,1038.80 грн
S01838,2025-04-08, смартфони ,P002,wholesale,2,16074.67,32149.34
S01839,2025-12-03,АКСЕСУАРИ,P033,online,1,747.25,"747,25"
S01840,2025-10-03,ПОБУТОВА ТЕХНІКА,P019,online,4,15299.82,61 199.28
S01841,05.02.2025,Смартфони,P042,retail,1,8221.81,8221.81
