cc,exchangedate,rate,txt
BDT,28.06.2025,3.3892,Така
BDT,29.06.2025,3.3892,Така
BDT,30.06.2025,3.3937,Така
BDT,01.07.2025,3.4022,Така
BDT,02.07.2025,3.4055,Така
BDT,03.07.2025,3.4076,Така
BDT,04.07.2025,3.4033,Така
BDT,05.07.2025,3.4033,Така
BDT,06.07.2025,3.4033,Така
BDT,07.07.2025,3.4041,Така
BDT,08.07.2025,3.4106,Така
BDT,09.07.2025,3.423,Така
BDT,10.07.2025,3.4284,Така
BDT,11.07.2025,3.4451,Така
BDT,12.07.2025,3.4451,Така
BDT,13.07.2025,3.4451,Така
BDT,14.07.2025,3.4419,Така
BDT,15.07.2025,3.5009,Така
BDT,16.07.2025,3.462,Така
BDT,17.07.2025,3.4622,Така
BDT,18.07.2025,3.4544,Така
BDT,19.07.2025,3.4544,Така
BDT,20.07.2025,3.4544,Така
BDT,21.07.2025,3.4448,Така
BDT,22.07.2025,3.4448,Така
BDT,23.07.2025,3.4375,Така
BDT,24.07.2025,3.4346,Така
BDT,25.07.2025,3.4382,Така
BDT,26.07.2025,3.4382,Така
BDT,27.07.2025,3.4382,Така
BDT,28.07.2025,3.4389,Така
BDT,29.07.2025,3.4094,Така
BDT,30.07.2025,3.4005,Така
BDT,31.07.2025,3.4067,Така
BDT,01.08.2025,3.4099,Така
BDT,02.08.2025,3.4099,Така
BDT,03.08.2025,3.4099,Така
BDT,04.08.2025,3.4141,Така
BDT,05.08.2025,3.4254,Така
BDT,06.08.2025,3.4168,Така
BDT,07.08.2025,3.4276,Така
BDT,08.08.2025,3.4163,Така
BDT,09.08.2025,3.4163,Така
BDT,10.08.2025,3.4163,Така
BDT,11.08.2025,3.4108,Така
BDT,12.08.2025,3.4148,Така
BDT,13.08.2025,3.4138,Така
BDT,14.08.2025,3.4183,Така
BDT,15.08.2025,3.4129,Така
BDT,16.08.2025,3.4129,Така
BDT,17.08.2025,3.4129,Така
BDT,18.08.2025,3.4039,Така
BDT,19.08.2025,3.3958,Така
BDT,20.08.2025,3.4052,Така
BDT,21.08.2025,3.4062,Така
BDT,22.08.2025,3.3925,Така
BDT,23.08.2025,3.3925,Така
BDT,24.08.2025,3.3925,Така
BDT,25.08.2025,3.3979,Така
BDT,26.08.2025,3.4015,Така
BDT,27.08.2025,3.403,Така
BDT,28.08.2025,3.3966,Така
BDT,29.08.2025,3.3932,Така
BDT,30.08.2025,3.3932,Така
BDT,31.08.2025,3.3932,Така
BDT,01.09.2025,3.4033,Така
BDT,02.09.2025,3.4057,Така
BDT,03.09.2025,3.4045,Така
BDT,04.09.2025,3.4005,Така
BDT,05.09.2025,3.4031,Така
BDT,06.09.2025,3.4031,Така
BDT,07.09.2025,3.4031,Така
BDT,08.09.2025,3.3931,Така
BDT,09.09.2025,3.3904,Така
BDT,10.09.2025,3.3834,Така
BDT,11.09.2025,3.3896,Така
BDT,12.09.2025,3.3996,Така
BDT,13.09.2025,3.3996,Така
BDT,14.09.2025,3.3996,Така
BDT,15.09.2025,3.3991,Така
BDT,16.09.2025,3.393,Така
BDT,17.09.2025,3.3936,Така
BDT,18.09.2025,3.3889,Така
BDT,19.09.2025,3.3922,Така
BDT,20.09.2025,3.3922,Така
BDT,21.09.2025,3.3922,Така
BDT,22.09.2025,3.394,Така
BDT,23.09.2025,3.4054,Така
BDT,24.09.2025,3.4045,Така
BDT,25.09.2025,3.4128,Така
BDT,26.09.2025,3.413,Така
BDT,27.09.2025,3.413,Така
BDT,28.09.2025,3.413,Така
BDT,29.09.2025,3.4155,Така
BDT,30.09.2025,3.3983,Така
BDT,01.10.2025,3.3836,Така
BDT,02.10.2025,3.3926,Така
BDT,03.10.2025,3.3957,Така
BDT,04.10.2025,3.3957,Така
BDT,05.10.2025,3.3957,Така
BDT,06.10.2025,3.3912,Така
BDT,07.10.2025,3.4064,Така
BDT,08.10.2025,3.3986,Така
BDT,09.10.2025,3.4057,Така
BDT,10.10.2025,3.4114,Така
BDT,11.10.2025,3.4114,Така
BDT,12.10.2025,3.4114,Така
BDT,13.10.2025,3.423,Така
BDT,14.10.2025,3.4222,Така
BDT,15.10.2025,3.4335,Така
BDT,16.10.2025,3.4386,Така
BDT,17.10.2025,3.4253,Така
BDT,18.10.2025,3.4253,Така
BDT,19.10.2025,3.4253,Така
BDT,20.10.2025,3.433,Така
BDT,21.10.2025,3.4291,Така
BDT,22.10.2025,3.4263,Така
BDT,23.10.2025,3.423,Така
BDT,24.10.2025,3.4295,Така
BDT,25.10.2025,3.4295,Така
BDT,26.10.2025,3.4295,Така
BDT,27.10.2025,3.4397,Така
BDT,28.10.2025,3.447,Така
BDT,29.10.2025,3.4436,Така
BDT,30.10.2025,3.4398,Така
BDT,31.10.2025,3.4375,Така
BDT,01.11.2025,3.4375,Така
BDT,02.11.2025,3.4375,Така
BDT,03.11.2025,3.432,Така
BDT,04.11.2025,3.4461,Така
BDT,05.11.2025,3.4501,Така
BDT,06.11.2025,3.4497,Така
BDT,07.11.2025,3.4515,Така
BDT,08.11.2025,3.4515,Така
BDT,09.11.2025,3.4515,Така
BDT,10.11.2025,3.4462,Така
BDT,11.11.2025,3.4378,Така
BDT,12.11.2025,3.4409,Така
BDT,13.11.2025,3.4408,Така
BDT,14.11.2025,3.442,Така
BDT,15.11.2025,3.442,Така
BDT,16.11.2025,3.442,Така
BDT,17.11.2025,3.4392,Така
BDT,18.11.2025,3.4386,Така
BDT,19.11.2025,3.4423,Така
BDT,20.11.2025,3.44,Така
BDT,21.11.2025,3.4446,Така
BDT,22.11.2025,3.4446,Така
BDT,23.11.2025,3.4446,Така
BDT,24.11.2025,3.4536,Така
BDT,25.11.2025,3.4626,Така
BDT,26.11.2025,3.4651,Така
BDT,27.11.2025,3.4564,Така
BDT,28.11.2025,3.4468,Така
BDT,29.11.2025,3.4468,Така
BDT,30.11.2025,3.4468,Така
BDT,01.12.2025,3.4531,Така
BDT,02.12.2025,3.4644,Така
BDT,03.12.2025,3.4644,Така
BDT,04.12.2025,3.4524,Така
BDT,05.12.2025,3.4514,Така
BDT,06.12.2025,3.4514,Така
BDT,07.12.2025,3.4514,Така
BDT,08.12.2025,3.4407,Така
BDT,09.12.2025,3.4419,Така
BDT,10.12.2025,3.4508,Така
BDT,11.12.2025,3.4587,Така
BDT,12.12.2025,3.4573,Така
BDT,13.12.2025,3.4573,Така
BDT,14.12.2025,3.4573,Така
BDT,15.12.2025,3.4515,Така
BDT,16.12.2025,3.4559,Така
BDT,17.12.2025,3.4515,Така
BDT,18.12.2025,3.4638,Така
BDT,19.12.2025,3.4637,Така
BDT,20.12.2025,3.4637,Така
BDT,21.12.2025,3.4637,Така
BDT,22.12.2025,3.4562,Така
BDT,23.12.2025,3.4485,Така
BDT,24.12.2025,3.4451,Така
BDT,25.12.2025,3.4491,Така
BDT,26.12.2025,3.4281,Така
BDT,27.12.2025,3.4281,Така
BDT,28.12.2025,3.4281,Така
BDT,29.12.2025,3.4417,Така
BDT,30.12.2025,3.4539,Така
BDT,31.12.2025,3.4691,Така
BDT,01.01.2026,3.466,Така
BDT,02.01.2026,3.4481,Така
BDT,03.01.2026,3.4481,Така
BDT,04.01.2026,3.4481,Така
BDT,05.01.2026,3.4607,Така
BDT,06.01.2026,3.4718,Така
BDT,07.01.2026,3.483,Така
BDT,08.01.2026,3.4954,Така
BDT,09.01.2026,3.5178,Така
BDT,10.01.2026,3.5178,Така
BDT,11.01.2026,3.5178,Така
BDT,12.01.2026,3.525,Така
BDT,13.01.2026,3.5401,Така
BDT,14.01.2026,3.5329,Така
BDT,15.01.2026,3.5293,Така
BDT,16.01.2026,3.5525,Така
BDT,17.01.2026,3.5525,Така
BDT,18.01.2026,3.5525,Така
BDT,19.01.2026,3.5542,Така
BDT,20.01.2026,3.5403,Така
BDT,21.01.2026,3.5381,Така
BDT,22.01.2026,3.535,Така
BDT,23.01.2026,3.5322,Така
BDT,24.01.2026,3.5322,Така
BDT,25.01.2026,3.5322,Така
BDT,26.01.2026,3.5297,Така
BDT,27.01.2026,3.5284,Така
BDT,28.01.2026,3.514,Така
BDT,29.01.2026,3.4991,Така
BDT,30.01.2026,3.5055,Така
BDT,31.01.2026,3.5055,Така
BDT,01.02.2026,3.5055,Така
BDT,02.02.2026,3.5027,Така
BDT,03.02.2026,3.5163,Така
BDT,04.02.2026,3.5344,Така
BDT,05.02.2026,3.535,Така
BDT,06.02.2026,3.5328,Така
BDT,07.02.2026,3.5328,Така
BDT,08.02.2026,3.5328,Така
BDT,09.02.2026,3.5253,Така
BDT,10.02.2026,3.5235,Така
BDT,11.02.2026,3.5286,Така
BDT,12.02.2026,3.5215,Така
BDT,13.02.2026,3.5191,Така
BDT,14.02.2026,3.5191,Така
BDT,15.02.2026,3.5191,Така
BDT,16.02.2026,3.5251,Така
BDT,17.02.2026,3.5338,Така
BDT,18.02.2026,3.5409,Така
BDT,19.02.2026,3.5415,Така
BDT,20.02.2026,3.5391,Така
BDT,21.02.2026,3.5391,Така
BDT,22.02.2026,3.5391,Така
BDT,23.02.2026,3.54,Така
BDT,24.02.2026,3.5421,Така
BDT,25.02.2026,3.5393,Така
BDT,26.02.2026,3.5376,Така
BDT,27.02.2026,3.5367,Така
BDT,28.02.2026,3.5367,Така
BDT,01.03.2026,3.5367,Така
BDT,02.03.2026,3.5275,Така
BDT,03.03.2026,3.5348,Така
BDT,04.03.2026,3.5531,Така
BDT,05.03.2026,3.576,Така
BDT,06.03.2026,3.582,Така
BDT,07.03.2026,3.582,Така
BDT,08.03.2026,3.582,Така
BDT,09.03.2026,3.5737,Така
BDT,10.03.2026,3.5872,Така
BDT,11.03.2026,3.5836,Така
BDT,12.03.2026,3.5899,Така
BDT,13.03.2026,3.6023,Така
BDT,14.03.2026,3.6023,Така
BDT,15.03.2026,3.6023,Така
BDT,16.03.2026,3.598,Така
BDT,17.03.2026,3.593,Така
BDT,18.03.2026,3.5811,Така
BDT,19.03.2026,3.5765,Така
BDT,20.03.2026,3.579,Така
BDT,21.03.2026,3.579,Така
BDT,22.03.2026,3.579,Така
BDT,23.03.2026,3.5721,Така
BDT,24.03.2026,3.5731,Така
BDT,25.03.2026,3.5797,Така
BDT,26.03.2026,3.5765,Така
BDT,27.03.2026,3.5821,Така
BDT,28.03.2026,3.5821,Така
BDT,29.03.2026,3.5821,Така
BDT,30.03.2026,3.5739,Така
BDT,31.03.2026,3.5696,Така
BDT,01.04.2026,3.5783,Така
BDT,02.04.2026,3.567,Така
BDT,03.04.2026,3.5691,Така
BDT,04.04.2026,3.5691,Така
BDT,05.04.2026,3.5691,Така
BDT,06.04.2026,3.5564,Така
BDT,07.04.2026,3.5501,Така
BDT,08.04.2026,3.5432,Така
BDT,09.04.2026,3.533,Така
BDT,10.04.2026,3.5347,Така
BDT,11.04.2026,3.5347,Така
BDT,12.04.2026,3.5347,Така
BDT,13.04.2026,3.5369,Така
BDT,14.04.2026,3.5379,Така
BDT,15.04.2026,3.5431,Така
BDT,16.04.2026,3.539,Така
BDT,17.04.2026,3.5548,Така
BDT,18.04.2026,3.5548,Така
BDT,19.04.2026,3.5548,Така
BDT,20.04.2026,3.5761,Така
BDT,21.04.2026,3.5924,Така
BDT,22.04.2026,3.5976,Така
BDT,23.04.2026,3.5723,Така
BDT,24.04.2026,3.5793,Така
BDT,25.04.2026,3.5793,Така
BDT,26.04.2026,3.5793,Така
BDT,27.04.2026,3.5842,Така
BDT,28.04.2026,3.5954,Така
BDT,29.04.2026,3.5896,Така
BDT,30.04.2026,3.5905,Така
BDT,01.05.2026,3.589,Така
BDT,02.05.2026,3.589,Така
BDT,03.05.2026,3.589,Така
BDT,04.05.2026,3.5791,Така
BDT,05.05.2026,3.5862,Така
BDT,06.05.2026,3.5835,Така
BDT,07.05.2026,3.5739,Така
BDT,08.05.2026,3.5703,Така
BDT,09.05.2026,3.5703,Така
BDT,10.05.2026,3.5703,Така
BDT,11.05.2026,3.5747,Така
BDT,12.05.2026,3.5825,Така
BDT,13.05.2026,3.5838,Така
BDT,14.05.2026,3.5838,Така
BDT,15.05.2026,3.5885,Така
BDT,16.05.2026,3.5885,Така
BDT,17.05.2026,3.5885,Така
BDT,18.05.2026,3.5924,Така
BDT,19.05.2026,3.5996,Така
BDT,20.05.2026,3.5991,Така
BDT,21.05.2026,3.6049,Така
BDT,22.05.2026,3.606,Така
BDT,23.05.2026,3.606,Така
BDT,24.05.2026,3.606,Така
BDT,25.05.2026,3.608,Така
BDT,26.05.2026,3.6065,Така
BDT,27.05.2026,3.61,Така
BDT,28.05.2026,3.6107,Така
BDT,29.05.2026,3.6085,Така
BDT,30.05.2026,3.6085,Така
BDT,31.05.2026,3.6085,Така
BDT,01.06.2026,3.608,Така
BDT,02.06.2026,3.6099,Така
BDT,03.06.2026,3.6128,Така
BDT,04.06.2026,3.6138,Така
BDT,05.06.2026,3.6155,Така
BDT,06.06.2026,3.6155,Така
BDT,07.06.2026,3.6155,Така
BDT,08.06.2026,3.6142,Така
BDT,09.06.2026,3.6268,Така
BDT,10.06.2026,3.6541,Така
BDT,11.06.2026,3.665,Така
BDT,12.06.2026,3.658,Така
BDT,13.06.2026,3.658,Така
BDT,14.06.2026,3.658,Така
BDT,15.06.2026,3.6503,Така
BDT,16.06.2026,3.6507,Така
BDT,17.06.2026,3.6473,Така
BDT,18.06.2026,3.6493,Така
BDT,19.06.2026,3.6582,Така
BDT,20.06.2026,3.6582,Така
BDT,21.06.2026,3.6582,Така
BDT,22.06.2026,3.6567,Така
BDT,23.06.2026,3.6574,Така
BDT,24.06.2026,3.6525,Така
BDT,25.06.2026,3.6531,Така
BDT,26.06.2026,3.6577,Така
BDT,27.06.2026,3.6577,Така
BDT,28.06.2026,3.6577,Така
BDT,29.06.2026,3.6581,Така
BDT,30.06.2026,3.6489,Така
BDT,01.07.2026,3.6451,Така
BDT,02.07.2026,3.6413,Така
BDT,03.07.2026,3.6434,Така
BDT,04.07.2026,3.6434,Така
BDT,05.07.2026,3.6434,Така
BDT,06.07.2026,3.6269,Така
BDT,07.07.2026,3.6265,Така
BDT,08.07.2026,3.6222,Така
BDT,09.07.2026,3.6195,Така
BDT,10.07.2026,3.6199,Така
BDT,11.07.2026,3.6199,Така
BDT,12.07.2026,3.6199,Така
BDT,13.07.2026,3.6146,Така
BDT,14.07.2026,3.6309,Така
BDT,15.07.2026,3.6478,Така
BDT,16.07.2026,3.6369,Така
BDT,17.07.2026,3.6255,Така
BDT,18.07.2026,3.6255,Така
BDT,19.07.2026,3.6255,Така
BDT,20.07.2026,3.631,Така
BDT,21.07.2026,3.6272,Така
BDT,22.07.2026,3.6356,Така
BDT,23.07.2026,3.6312,Така
BDT,24.07.2026,3.6329,Така
BDT,25.07.2026,3.6329,Така
BDT,26.07.2026,3.6329,Така
BDT,27.07.2026,3.6332,Така
BDT,28.07.2026,3.6342,Така
BDT,29.07.2026,3.6451,Така
BDT,30.07.2026,3.6413,Така
BDT,31.07.2026,3.6252,Така
BDT,01.08.2026,3.6252,Така
BDT,02.08.2026,3.6252,Така
BDT,03.08.2026,3.6207,Така
BDT,04.08.2026,3.6363,Така
BDT,05.08.2026,3.6202,Така
BDT,06.08.2026,3.6154,Така
BDT,07.08.2026,3.6213,Така
BDT,08.08.2026,3.6213,Така
BDT,09.08.2026,3.6213,Така
BDT,10.08.2026,3.621,Така
BDT,11.08.2026,3.6259,Така
BDT,12.08.2026,3.6275,Така
BDT,13.08.2026,3.6224,Така
BDT,14.08.2026,3.6212,Така
BDT,15.08.2026,3.6212,Така
BDT,16.08.2026,3.6212,Така
BDT,17.08.2026,3.6218,Така
BDT,18.08.2026,3.6377,Така
BDT,19.08.2026,3.6499,Така
BDT,20.08.2026,3.6437,Така
BDT,21.08.2026,3.6472,Така
CAD,01.01.2020,18.1011,Канадський долар
CAD,02.01.2020,18.1011,Канадський долар
CAD,03.01.2020,18.1011,Канадський долар
CAD,04.01.2020,18.1011,Канадський долар
CAD,05.01.2020,18.1011,Канадський долар
CAD,06.01.2020,18.1011,Канадський долар
CAD,07.01.2020,18.1011,Канадський долар
CAD,08.01.2020,18.2332,Канадський долар
CAD,09.01.2020,18.3103,Канадський долар
CAD,10.01.2020,18.4742,Канадський долар
CAD,11.01.2020,18.3436,Канадський долар
CAD,12.01.2020,18.3436,Канадський долар
CAD,13.01.2020,18.3436,Канадський долар
CAD,14.01.2020,18.3444,Канадський долар
CAD,15.01.2020,18.3732,Канадський долар
CAD,16.01.2020,18.3441,Канадський долар
CAD,17.01.2020,18.4771,Канадський долар
CAD,18.01.2020,18.4771,Канадський долар
CAD,19.01.2020,18.4771,Канадський долар
CAD,20.01.2020,18.5759,Канадський долар
CAD,21.01.2020,18.614,Канадський долар
CAD,22.01.2020,18.5762,Канадський долар
CAD,23.01.2020,18.6595,Канадський долар
CAD,24.01.2020,18.6296,Канадський долар
CAD,25.01.2020,18.6296,Канадський долар
CAD,26.01.2020,18.6296,Канадський долар
CAD,27.01.2020,18.5386,Канадський долар
CAD,28.01.2020,18.6585,Канадський долар
CAD,29.01.2020,18.7375,Канадський долар
CAD,30.01.2020,18.8536,Канадський долар
CAD,31.01.2020,18.8606,Канадський долар
CAD,01.02.2020,18.8606,Канадський долар
CAD,02.02.2020,18.8606,Канадський долар
CAD,03.02.2020,18.9087,Канадський долар
CAD,04.02.2020,18.9518,Канадський долар
CAD,05.02.2020,18.7148,Канадський долар
CAD,06.02.2020,18.6674,Канадський долар
CAD,07.02.2020,18.5065,Канадський долар
CAD,08.02.2020,18.5065,Канадський долар
CAD,09.02.2020,18.5065,Канадський долар
CAD,10.02.2020,18.4371,Канадський долар
CAD,11.02.2020,18.4158,Канадський долар
CAD,12.02.2020,18.356,Канадський долар
CAD,13.02.2020,18.4727,Канадський долар
CAD,14.02.2020,18.4758,Канадський долар
CAD,15.02.2020,18.4758,Канадський долар
CAD,16.02.2020,18.4758,Канадський долар
CAD,17.02.2020,18.4561,Канадський долар
CAD,18.02.2020,18.4781,Канадський долар
CAD,19.02.2020,18.4254,Канадський долар
CAD,20.02.2020,18.5437,Канадський долар
CAD,21.02.2020,18.4605,Канадський долар
CAD,22.02.2020,18.4605,Канадський долар
CAD,23.02.2020,18.4605,Канадський долар
CAD,24.02.2020,18.453,Канадський долар
CAD,25.02.2020,18.4408,Канадський долар
CAD,26.02.2020,18.4629,Канадський долар
CAD,27.02.2020,18.5373,Канадський долар
CAD,28.02.2020,18.3881,Канадський долар
CAD,29.02.2020,18.3881,Канадський долар
CAD,01.03.2020,18.3881,Канадський долар
CAD,02.03.2020,18.3002,Канадський долар
CAD,03.03.2020,18.5534,Канадський долар
CAD,04.03.2020,18.6771,Канадський долар
CAD,05.03.2020,18.6357,Канадський долар
CAD,06.03.2020,18.4279,Канадський долар
CAD,07.03.2020,18.4279,Канадський долар
CAD,08.03.2020,18.4279,Канадський долар
CAD,09.03.2020,18.4279,Канадський долар
CAD,10.03.2020,18.5822,Канадський долар
CAD,11.03.2020,18.5,Канадський долар
CAD,12.03.2020,18.6567,Канадський долар
CAD,13.03.2020,18.6991,Канадський долар
CAD,14.03.2020,18.6991,Канадський долар
CAD,15.03.2020,18.6991,Канадський долар
CAD,16.03.2020,18.83,Канадський долар
CAD,17.03.2020,19.0061,Канадський долар
CAD,18.03.2020,19.1639,Канадський долар
CAD,19.03.2020,18.8527,Канадський долар
CAD,20.03.2020,19.2365,Канадський долар
CAD,21.03.2020,19.2365,Канадський долар
CAD,22.03.2020,19.2365,Канадський долар
CAD,23.03.2020,19.4657,Канадський долар
CAD,24.03.2020,19.4976,Канадський долар
CAD,25.03.2020,19.1954,Канадський долар
CAD,26.03.2020,19.5354,Канадський долар
CAD,27.03.2020,19.988,Канадський долар
CAD,28.03.2020,19.988,Канадський долар
CAD,29.03.2020,19.988,Канадський долар
CAD,30.03.2020,19.9759,Канадський долар
CAD,31.03.2020,19.8286,Канадський долар
CAD,01.04.2020,19.3955,Канадський долар
CAD,02.04.2020,19.4887,Канадський долар
CAD,03.04.2020,19.4923,Канадський долар
CAD,04.04.2020,19.4923,Канадський долар
CAD,05.04.2020,19.4923,Канадський долар
CAD,06.04.2020,19.3183,Канадський долар
CAD,07.04.2020,19.2539,Канадський долар
CAD,08.04.2020,19.3541,Канадський долар
CAD,09.04.2020,19.3914,Канадський долар
CAD,10.04.2020,19.3979,Канадський долар
CAD,11.04.2020,19.3979,Канадський долар
CAD,12.04.2020,19.3979,Канадський долар
CAD,13.04.2020,19.451,Канадський долар
CAD,14.04.2020,19.3602,Канадський долар
CAD,15.04.2020,19.4835,Канадський долар
CAD,16.04.2020,19.3447,Канадський долар
CAD,17.04.2020,19.306,Канадський долар
CAD,18.04.2020,19.306,Канадський долар
CAD,19.04.2020,19.306,Канадський долар
CAD,20.04.2020,19.306,Канадський долар
CAD,21.04.2020,19.2571,Канадський долар
CAD,22.04.2020,19.0366,Канадський долар
CAD,23.04.2020,19.1239,Канадський долар
CAD,24.04.2020,19.1261,Канадський долар
CAD,25.04.2020,19.1261,Канадський долар
CAD,26.04.2020,19.1261,Канадський долар
CAD,27.04.2020,19.3196,Канадський долар
CAD,28.04.2020,19.2804,Канадський долар
CAD,29.04.2020,19.3785,Канадський долар
CAD,30.04.2020,19.3219,Канадський долар
CAD,01.05.2020,19.3219,Канадський долар
CAD,02.05.2020,19.3219,Канадський долар
CAD,03.05.2020,19.3219,Канадський долар
CAD,04.05.2020,19.4357,Канадський долар
CAD,05.05.2020,19.1931,Канадський долар
CAD,06.05.2020,19.2277,Канадський долар
CAD,07.05.2020,19.0942,Канадський долар
CAD,08.05.2020,19.0662,Канадський долар
CAD,09.05.2020,19.0662,Канадський долар
CAD,10.05.2020,19.0662,Канадський долар
CAD,11.05.2020,19.0662,Канадський долар
CAD,12.05.2020,19.2421,Канадський долар
CAD,13.05.2020,19.1582,Канадський долар
CAD,14.05.2020,19.0396,Канадський долар
CAD,15.05.2020,18.9067,Канадський долар
CAD,16.05.2020,18.9067,Канадський долар
CAD,17.05.2020,18.9067,Канадський долар
CAD,18.05.2020,18.8855,Канадський долар
CAD,19.05.2020,18.9387,Канадський долар
CAD,20.05.2020,19.0399,Канадський долар
CAD,21.05.2020,19.1441,Канадський долар
CAD,22.05.2020,19.2478,Канадський долар
CAD,23.05.2020,19.2478,Канадський долар
CAD,24.05.2020,19.2478,Канадський долар
CAD,25.05.2020,19.0989,Канадський долар
CAD,26.05.2020,19.2164,Канадський долар
CAD,27.05.2020,19.4336,Канадський долар
CAD,28.05.2020,19.6437,Канадський долар
CAD,29.05.2020,19.5353,Канадський долар
CAD,30.05.2020,19.5353,Канадський долар
CAD,31.05.2020,19.5353,Канадський долар
CAD,01.06.2020,19.5663,Канадський долар
CAD,02.06.2020,19.5574,Канадський долар
CAD,03.06.2020,19.8192,Канадський долар
CAD,04.06.2020,19.7763,Канадський долар
CAD,05.06.2020,19.7436,Канадський долар
CAD,06.06.2020,19.7436,Канадський долар
CAD,07.06.2020,19.7436,Канадський долар
CAD,08.06.2020,19.7436,Канадський долар
CAD,09.06.2020,19.7891,Канадський долар
CAD,10.06.2020,19.8135,Канадський долар
CAD,11.06.2020,19.9041,Канадський долар
CAD,12.06.2020,19.7065,Канадський долар
CAD,13.06.2020,19.7065,Канадський долар
CAD,14.06.2020,19.7065,Канадський долар
CAD,15.06.2020,19.6684,Канадський долар
